data,url
"DEPARTMENT OF Civil Engineering Department profile Department of Civil Engineering has been in existence since the inception of MITS. Over the years, the department has grown tremendously by developing strong links with buildings, construction industries, academic and research units. The department has seventeen dedicated and well-qualified faculty members pioneered by Dr. Babu Kurian. The course overtures well-equipped laboratories and modern machines, promising all Civil Engineering aspirants, an opportunity to excel in the very field. The department, besides providing a platform for students to qualify as good Civil Engineers, in parts an exposure to beyond technical hour sessions, talks by experts and industrial visits. The students are privileged with fortuitous indulgence of the department to bring up their talents and co-curricular skills. Vision To be a centre of excellence in the field of Civil Engineering and serve the society through continuing education and research. Mission To identify real-life problems in civil engineering domain and propose solutions through effective teaching-learning process. To refine the technical skills, knowledge and ethical values of the students for the sustainable development of the society. To facilitate collaborated research projects, offering opportunities for long term interaction with industries. To ignite the spark of entrepreneurship in students leading them to start their own ventures. Message from the HoD The Department of Civil Engineering was established in the year 2013 with an intake of 60 students in the under-graduate level. Our Department with highly qualified dedicated faculty, well equipped laboratories and infrastructure facilities goes the extra mile in ensuring quality education. We are committed in moulding the students into excellent engineering professionals by exposing them to new innovations and developments in the field of Civil Engineering. We are actively involved in organizing various technical activities, Site/ Industrial visits and Internship training to nurture the skills of students. The Department focuses on in-house research projects and consultancy services where research activities are executed. We also develop entrepreneurial skills in students to drive the spirit of growth of our economy. To enable the graduates to excel in their career by acquiring knowledge in mathematics, science and engineering fundamentals. To equip the graduates with the capability of developing sustainable, socially acceptable, technically and economically viable solutions for civil engineering problems. To inculcate ethics, good communication, teamwork and effective managerial skills in the graduates. To enhance the technical competency of the graduates to solve real-life problems through lifelong learning. PO 1: Engineering knowledge: Apply the knowledge of mathematics, science, engineering fundamentals, and an engineering specialization to the solution of complex engineering problems. PO 2: Problem analysis: Identity, formulate, research literature, and analyze complex engineering problems reaching substantiated conclusions using first principles of mathematics, natural sciences, and engineering sciences. PO 3: Design/development of solutions: Design solutions for complex engineering problems and design system components or processes that meet the specified needs with appropriate consideration for the public health and safety, and the cultural, societal, and environmental considerations. PO 4: Conduct investigations of complex problems: Use research-based knowledge and research methods including design of experiments, analysis and interpretation of data, and synthesis of the information to provide valid conclusions. PO 5: Modern tool usage: Create, select, and apply appropriate techniques, resources, and modern engineering and IT tools including prediction and modeling to complex engineering activities with an understanding of the limitations. PO 6: The engineer and society: Apply reasoning informed by the contextual knowledge to assess societal, health, safety, legal and cultural issues and the consequent responsibilities relevant to the professional engineering practice. PO 7: Environment and sustainability: Understand the impact of the professional engineering solutions in societal and environmental contexts, and demonstrate the knowledge of, and the need for sustainable development. PO 8: Ethics: Apply ethical principles and commit to professional ethics and responsibilities and norms of the engineering practice. PO 9: Individual and teamwork: Function effectively as an individual, and as a member or leader in diverse teams, and in multidisciplinary settings. PO 10: Communication: Communicate effectively on complex engineering activities with the engineering community and with society at large, such as, being able to comprehend and write effective reports and design documentation, make effective presentations, and give and receive clear instructions. PO 11: Project management and finance: Demonstrate knowledge and understanding of the engineering and management principles and apply these to one’s own work, as a member and leader in a team, to manage projects and in multidisciplinary environments. PO 12: Life-long learning: Recognize the need for, and have the preparation and ability to engage in independent and life-long learning in the broadest context of technological change. Plan, analyze, interpret, and design all types of civil engineering structures with relevant standards, techniques and software. Propose sustainable solutions through eco – friendly approach to mitigate the environmental impacts of infrastructure development. Develop professional competence compatible with the industry demands. Gallery News & Events C107 – Congratulations!!!! C108 – Site visit for Final Year students C109 – An Expert talk on 16th June 2021 – “MARADU DEMOLITION SAGA- KNOW IT ALL” by Dr Anil Joseph, Managing Director, Geo Structurals Pvt. Ltd. C110 – An Expert talk on 12th June 2021 – “Kerala Building Rules” by Er. Anil Kumar P. D., Managing Director Habitat De Infra Pvt. Ltd. Our major recruiters",http://mgmits.ac.in/departments/civil-engineering/
"DEPARTMENT OF Electrical and Electronics Department profile Established as one of the major departments of the Institute, since its inception in 2013, the Department of Electrical Engineering is actively engaged in teaching and research. With an annual intake of 60 students the department offers one under graduate programme in electrical engineering. With a view to attracting excellent students in UG programmes, the College has established a number of scholarships. The Department currently has sixteen faculty members. The number of full-time PhD holders in the department is 4. The Department has 1 Professor,3 Associate Professors and 12 Assistant Professors.The faculty members of the department are committed in facilitating the best education and training for the students. Add On courses – In-house and External. Well-equipped Labs with Extra equipment and modern simulation tools. Regular industrial visits and training. Industry tie up–to facilitates students in gaining skills that equip them for successful careers. Provision for co-curricular and extracurricular activities in nationally reputed institutes. Proficient faculty members regularly attends FDP’s and publishes technical papers enriching the resourcefulness of the department. Vision Mission Message from the HOD The department provides an ideal blend of youthful enthusiasm and core professional experience for the budding electrical engineering aspirant. The staff profile has people with specialization in all areas of Electrical and Electronics Engineering. The Department strives to provide a blend of fundamental core knowledge along with cutting edge developments to create an Electrical Engineer who can cope with the requirements of the Industry and also handle the demands of higher studies. Electrical Engineering is a core engineering branch which has spawned the other related areas like Electronics, Instrumentation and computer science. Therefore a undergraduate degree in Electrical and Electronics engineering will provide the student with many avenues for employment or higher education. The department would like to highlight two important developments since inception . The industry is rapidly moving into an era of automation and the world is shifting focus towards renewable energy. The area of automation requires hardware with Electric Machines, Power Electronic Converters, Control system components like embedded controllers and PLCs. Our department is well equipped to meet this challenge with a one of its kind collaboration with SIEMENS India. The department has taken lead in the area of renewable energy by initiating setting up of a 250kW Grid connected Solar Power plant. This is one of its kind in educational Institutions of Kerala and will provide first-hand experience to the students from the department. The department has also initiated joint work with many Industries for providing the students with ample opportunities to obtain Industry exposure. The department has well equipped laboratories in the areas of Electric machines, Power System, Control System, Microcontrollers and embedded systems, Power Electronics, Digital Signal Processing. These labs are equipped with all latest equipment like Digital Oscilloscopes, Variable frequency drives, Power Quality Analyzers, software packages like PSIM, Matlab, Mipower etc. to mention a few. The department is in continuous contact with Industry leaders and conducts frequent contact programs to keep the department abreast of all latest developments. The students are encouraged to contribute in technical events, social development activities, develop good communication skills, contribute in individual and group activities, sports and cultural activities to mould them into good Indian citizens. The blend of good technical knowledge with equal measure of ethics and compassion is the aim that we strive to achieve PEO 1 -Be skilled professionals with a strong foundation in science, mathematics and engineering concepts. PEO 2 – Be agile to technological changes PEO 3 – Solve multidisciplinary problems through team work and commitment to society : Apply the knowledge of mathematics, science, engineering fundamentals, and an engineering specialization to the solution of complex engineering problems. Identify, formulate, research literature, and analyze complex engineering problems reaching substantiated conclusions using first principles of mathematics, natural sciences, and engineering sciences. : Design solutions for complex engineering problems and design system components or processes that meet the specified needs with appropriate consideration for the public health and safety, and the cultural, societal, and environmental considerations. Use research-based knowledge and research methods including design of experiments, analysis and interpretation of data, and synthesis of the information to provide valid conclusions. Create, select, and apply appropriate techniques,resources, and modern engineering and IT tools including prediction and modeling to complex engineering activities with an understanding of the limitations. Apply reasoning informed by the contextual knowledge to assess societal, health, safety, legal and cultural issues and the consequent responsibilities relevant to the professional engineering practice. Understand the impact of the professional engineering solutions in societal and environmental contexts, and demonstrate the knowledge of, and need for sustainable development. Apply ethical principles and commit to professional ethics and responsibilities and norms of the engineering practice. Function effectively as an individual, and as a member or leader in diverse teams, and in multidisciplinary settings. Communicate effectively on complex engineering activities with the engineering community and with society at large, such as, being able to comprehend and write effective reports and design documentation, make effective presentations, and give and receive clear instructions. Demonstrate knowledge and understanding of the engineering and management principles and apply these to one’s own work, as a member and leader in a team, to manage projects and in multidisciplinary environments. Recognize the need for, and have the preparation and ability to engage in independent and life-long learning in the broadest context of technological change Hear from our proud Alumni MITS has always believed in helping and guiding its students and it was no different during the placement season. Regular classes held at our college to help us with our aptitude and technical skills were of great help. I thank all the faculties for putting in all the effort to groom us and make us corporate professionals. Faculty members of MITS provide a great platform for skill enhancement. I was completely confident and cracked the selection rounds due to the mock tests and interviews conducted by the Training & Placement Department. I am very thankful to MITS for building this bridge between the students and the industry.I am proud to be associated with such a prestigious college through which I’m placed in Wipro and Infosys. And through wipro i got an oppurtunity to work in the electronics field which being an electrical and electronics engineer is a great accomplishment. Well… For me…. It’s s the college.. And the teachers…. That gave me a lifetime opportunity as a normal student to be a part a real life project led by one of the top MNC’s like Congnizant. It was a game changer and helped me to interact and work with many of the best people in the field Hi, I am Keziah Elizabeth George, currently pursuing my 3rd year bachelor’s degree in Electrical and Electronics engineering in MITS. With good faculties and well organized lab facilities I was able to score good marks in my university exams for the past 3 years. In addition we were also provided with Individual development programmes and aptitude classes which helps us in developing skills needed for job recruitment. As a student of MITS, I also got an opportunity to be a part of a real life project named Digi Green by CTS. Hi,Iam R Hima ,a fourth year electrical and electronics student in MITS. I have been placed in the three leading IT service companies in India which includes TCS,Infosys and Cognizant.This was possible only because of the best training the placement cell of MITS has provided us students.Iam grateful to MITS for bringing these leading companies to our campus and giving all of us an opportunity to grab the offers.Iam also thankful to our faculty for being extremely supportive throughout the period which helped me be consistant in my studies as well. Hai, my name is Sharon C Lazar, and this is my story of how I pursued my dream of having a bachelor’s degree in electrical engineering. MITS has given me the platform to showcase my talents, and become the person I am today. Now, I sit here in front of you with a 9.2 cgpa, and a placement offer from Cognizant, none of which would have been possible without the supportive environment presented to us by our amazing faculty. The EEE Dept of MITS is truly a gem among stones. Gallery News & Events Congratulations to Jerin P Joy and Sivakarthik U of EEE 2017-2021 Batch for getting placed at 6D Technologies Congratulations to Abhirami, Sivaprasad and Elna of EEE 2017-2021 Batch for getting placed at UST Global Congratulations to the students of EEE 2017-2021 Batch for getting placed at BYJU’S Congratulations to the students of EEE 2017-2021 Batch for getting placed at TATA CONSULTANCY SERVICES(TCS) Our major recruiters",http://mgmits.ac.in/departments/electrical-and-electronics/
Our major recruiters,http://mgmits.ac.in/mits/quality-policy/nirf/
Career Openings Our major recruiters,http://mgmits.ac.in/mits/career-at-mits/
Our major recruiters,http://mgmits.ac.in/nisp/
"Muthoot Institute of Technology and Science and Georgia State University are in the final stage of discussions to sign a Memorandum of Understanding (MoU) to establish and encourage mutually beneficial scientific, technological, educational and other relations that may entail the following broad area of activities: Exchange of faculty/academic staff members for the purpose of research, teaching and the presentation of special courses in their fields of specialization; Student exchange and study abroad programs; Establishment of joint research programs; Collaboration on third-party funded educational or economic assistance activities; Exchange of postgraduate students in respect to specific research projects or courses of interest and importance; Exchange of scientific and educational literature produced by either or both parties, as well as the exchange of materials on the most relevant and topical research by researchers at both GSU and MITS Organization of conferences, seminars and symposia of mutual interest to the institutions. Prof. Dr. Ashwin, faculty, GSU, USA interacts with ECE faculty Prof. Dr. Ashwin, faculty, GSU, USA interacts with CSE faculty Our major recruiters",http://mgmits.ac.in/gsu/
Our major recruiters,http://mgmits.ac.in/mits/quality-policy/nbanaac/
Our major recruiters,http://mgmits.ac.in/mits/international-collaborations/
Our major recruiters,http://mgmits.ac.in/mits/mandatory-disclosures/
Our major recruiters,http://mgmits.ac.in/mits/academic-downloads/
"Internal Quality Assurance Cell The motto of the IQAC is to achieve quality through continuous improvement with cooperation of all stake holders. It will channelize and systematize the efforts of the University towards academic excellence. Taking a lead role in undertaking Academic Audit and to give feedback with the purpose of devising quality enhancement programmes. Facilitating the creation of a learner-centric environment conducive for quality education and faculty maturation to adopt the required knowledge and technology for participatory teaching and learning process. Arrangement for feedback responses from students, parents and other stakeholders on quality related institutional processes. Dissemination of information on the various quality parameters of higher education. Our major recruiters",http://mgmits.ac.in/mits/quality-policy/quality-cell/
"ESIGELEC mentored by Muthoot Institute of Technology & Science, is offering two, industry oriented International post graduate programs, in association with prestigious ESIGELEC University, France. The degree will be awarded by Esigelec University, France. The courses offered are: MSc in Embedded Instrumentation & Control. MSc in Automotive Embedded Systems. The course will be conducted as 3 semesters: Semester 1: In Muthoot Global Center for Education and Research (based on international curriculam). Semester 2: In Esigelec University, France. Semester 3: Internship in France. B Tech Graduates in EEE, ECE and CSE are eligible to join the courses. Extended 5 year Schengen visa after the completion of the degree. Government subsidized accommodation. Guidance and assistance for internship programs. Opportunities for paid internships in France, Europe and elsewhere in the world. Approximate stipend- 1000 per month. Our major recruiters",http://mgmits.ac.in/esigelec/
ADMINISTRATIVE OFFICE Our major recruiters,http://mgmits.ac.in/mits/administrative-office/
Disciplinary Action Committee Disciplinary Action Committee is responsible for the administration of student discipline for acts involving the breach of College or University regulations. To ensure peaceful academic atmosphere in the campus. To avoid skirmish among students. To conduct enquiries on report of indiscipilinary activities. To initiate disciplinary actions against students involved in indiscipilinary activities Our major recruiters,http://mgmits.ac.in/mits/councilscommitteesdeansheads/disciplinary-action-committee/
"Objective of Ethics Committee The objective of the Ethics Committee is to disseminate Human Values in the Campus and hence to empower the budding engineers to become the promoters of value based behavior in their personal and professional life. Major Activities of the Committee 1. Organize awareness sessions, invited talks, classroom lectures, visual and auditory messages and other forms of inspiring programmes for MITS community on order to inculcate a culture of value and ethics in the campus. 2. In association with other committees, co-ordinate student centered activities to ignite professional and personal ethics in our youngsters, hence to become quality citizens. Ethics Committee Activities IRS,Commissioner,Income Tax Department,Cochin is addressing our students on 13-03-2019 as part of an awareness session organized by Ethics Committee of MITS. Ethics Committee conducted an awareness session for students on 06-02-2019 on the topic “Ethics and Values for Students”. Session was led by Sri Dr N. Jayasankar, IRS,Commissioner,Income Tax Department,Cochin. Constitution 2020-21 Committee Members STUDENT MEMBERS 2020-21 Laharivimuktha Club 2020-21 Committee Members STUDENT MEMBERS Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/ethics-committee/
Parent–Teacher Association Our major recruiters,http://mgmits.ac.in/mits/councilscommitteesdeansheads/pta/
"Students Grievance and Redressal Cell We are online at MITS recognizes the right of all students to work and study in an environment free from harassment, bullying and unlawful discrimination .We are committed to provide a safe, fair and harmonious learning and working environment. Students Grievance and Redressal Cell is a committee among faculty constituted by the principal for a period of one year for facilitating the resolution of students grievances in a fair and impartial manner. 1. To ensure a fair, impartial and consistent way for redressal of issues faced by the students. 2. To develop a responsive and positive attitude among the stakeholders to maintain a harmonious atmosphere in the college campus. 3. To ensure that grievances are resolved with complete confidentiality. The students may feel free to put up a grievance in writing and drop in the Grievance Box or handover to the faculty in charge of the Cell. The Grievance Cell will assure that the grievance has been properly solved in a stipulated time limit .The grievance cell shall find the facts and evolve a solution which is submitted to the principal for further action. Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/student-grievance-and-redressal-committee/
"WOMEN’S FORUM The main objective of this committee is to safeguard the self-esteem and rights of the women students; empowering them to take part in all the activities of the college and thereby to feel that they are no longer inferior to men. 1.Women’s Empowerment through Education. 2.Organizing the health awareness program. 3.Solving women related issues and complains. 4.Creating awareness about women’s welfare 5.Handle case works and counseling. 6.Organizing the Self-defense Course for the women/girls of the college community 7.Improving interpersonal skill. 8.Creating awareness against harassment 9.Conducting Women’s Day Program In order to receive the valuable suggestions and grievances, the committee has introduced a grievance box named MITS SOLACE which is kept near to the women’s refreshing area in the first floor. is reconstituted as the following, Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/womens-forum-and-grievance-redressal-cell/
"Anti-Ragging Committee Muthoot Institute of Technology and Science (MITS) has a zero tolerance policy regarding RAGGING. MITS has formed anti-ragging committee/squad to strictly deal with ragging incidents. Each student is requested to have an introspection about the evils of ragging that puts the reputation of the institution at stake, shatters the psyche of the victim and spoils the future of the culprit. College has taken various precautions as per AICTE norms to prevent ragging and ensure 100% no-ragging. Some of them are Formed an Anti- Ragging Committee consisting of senior faculty members, senior Technical staff, and senior administrative officer and headed by HoD of one of the Department. Committee has taken steps and allotted duties to all the staff members at almost all areas in the college (i.e. canteen, parking places, different blocks, play grounds etc.) and ensure that at least two faculty member will be present at any particular time at all the locations to avoid ragging activities. Many awareness programmes about Anti-Ragging were organised by the Anti-Ragging Committee. Wide canvassing about anti-ragging, is being done in the forms of Flexes, Posters and Boards in college premises and surrounding areas where there is a chance of ragging. Anti-Ragging Committee will be the Supervisory and Advisory Committee in preserving a Culture of Ragging Free Environment in the college Campus. The Anti-Ragging Squad will work under the Supervision of Anti Ragging Committee and to engage in the works of checking places like Hostels, Buses, Canteens, Classrooms and other places of student congregation. Anti-Ragging Committee will be involved in designing strategies and action plan for curbing the menace of Ragging in the college by adopting array of activities. Anti-Ragging Squad will be working under the Monitoring of Anti Ragging Committee and will seek advice from the Anti-Ragging Committee. The functions of Anti-Ragging Squad will be to keep a vigil and stop the incidences of Ragging, if any, happening / reported in the places of Student aggregation including, Classrooms, Canteens, Buses, Grounds, Hostels etc. The Squad will also educate the students at large by adopting various means about the menace of Ragging and related Punishments there to. They shall work in Consonance and Guidance of Anti Ragging Committee.If anyone suspects or comes to know about, or becomes a victim of ragging inside or outside the campus please contact any of the anti-ragging committee members. College Level Anti-Ragging Committee for the academic year 2019 -20 Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/anti-ragging-committee/
"STUDENT COUNCIL A Student Council is a representative structure from the students which takes part in the affairs of the college working in partnership with the management, staff and parents for the benefit of the college and its students. Student Councils can create a sense of ownership of the college and its activities among the student population. The representatives from each class are entitled to stand for election to the Council. The main role of a Student Council is to promote the interests of the college, to plan, organize and conduct the varying activities of the college and to ensure the involvement of students in the affairs of the school, in co-operation with the management, parents and teacher”. A Student Council will set its own objectives To enhance communication between students, management, staff and parents. To promote an environment conducive to educational and personal development. To promote friendship and respect among pupils. To support the management and staff in the development of the college. To represent the views of the students on matters of general concern to them. The Student council will meet at least twice in a month with staff in charges and discuss and document the matters concerning for active planning and organizing. Student Council 2021-22 – Executive Committee Members Students’ Councils of the previous years are available Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/student-council/
Academic Heads Administrative Heads Our major recruiters,http://mgmits.ac.in/mits/councilscommitteesdeansheads/deans-and-heads/
"COLLEGE COUNCIL College Council is an arena for discussion of overall development of MITS in general, and students in particular. The day to day activities are brainstormed among the heads of departments, executive members and members of council. The college council acts as self-evaluation session for each member of the institute. College Council Members Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/college-council/
"ACADEMIC COUNCIL The Academic Council is the Principal Academic Authority of the college and is chaired by the Principal. It comprises, typically, of around 22 members. The Academic Council is responsible for lying down the academic policies in regard to maintenance and improvement of standards of teaching, research, extension collaboration programmes in academic matters and evaluation of work-load of the teachers. It is the responsibility of Academic Council to endeavor and ensure the best practices are implemented and standards are maintained. Academic Council Members (2021-2022) Our major recruiters",http://mgmits.ac.in/mits/councilscommitteesdeansheads/academic-council/
"Principal Muthoot Institute of Technology and Science (MITS) Brief Profile: An academician with a passion for teaching and academic administration, Dr Neelakantan P. C. served as Associate Director- Academics Research, Adi Shankara Institute of Engineering & Technology (ASIET), Kalady, and was the Principal of ASIET Kalady from June 2015 to June 2018. He had been working as Professor and Head, Department of ECE, ASIET Kalady, since February 2013. He also served M.G. University College of Engineering, Thodupuzha, M.A. College of Engineering, Kothamangalam and WIECT, Worli, Mumbai, from 1991 to 2013 in various academic capacities. He has more than 26 years of teaching experience at the UG & PG level in Electronics and Communication Engineering. He secured PhD from NIT Calicut (an Institute of National Importance), and B.Tech and M.Tech also from NIT Calicut. His areas of Interest include Wireless Communication and Networks. He has served with distinction in various academic positions of the M.G. University, Kottayam as Member, Board of Studies (UG) and Chairman of Examiners (UG). He has more than 10 publications in reputed International Journals and Conferences, and is a Research Supervisor under APJ Abdul Kalam Technological University. Other Contributions: Has served as Resource person for numerous workshops/conferences/invited talks in various Institutions all over Kerala. Involved in Student mentoring, Professional Guidance & Training. Has conducted numerous Quiz shows in various educational institutions all over Kerala. Membership of Professional Bodies: Member IEEE, ISTE Short List of Publications: Linsi Mary Mathew, Neelakantan P.C., “Analyzing the Network Connectivity Probability of a Linear VANET in Nakagami Fading Channels”, Book Chapter, Springer LNCS, 2014. Neelakantan P.C. and Babu A.V., “Connectivity Analysis of One-Dimensional Vehicular Ad Hoc Networks in Fading Channels”, EURASIP Journal on Wireless Communications and Networking, Springer Open, (2012), 2012:1, DOI: 10.1186/1687-1499-2012-1. Neelakantan P.C. and Babu A.V., “Computation of Minimum Transmit Power for Network Connectivity in Vehicular Ad Hoc Networks formed by Vehicles with Random Communication Range”, Wiley International Journal of Communication Systems (2012), Wiley Online Library, DOI: 10.1002/dac.2390. Neelakantan P.C. and Babu A.V., “ Connectivity Analysis of Vehicular Ad Hoc Networks from a Physical layer Perspective”, Springer Wireless Personal Communications, 2012, DOI: 10.1007/S11277- 012-0795-z. Neelakantan P.C. and Babu A.V., “ Two-way Network Connectivity Probability of Linear Vehicular Ad Hoc Networks in the Presence of Channel Fading,” SCIRP Communications and Networks Journal, Nov.2012 Neelakantan P.C. and Babu A.V., “Selection of Minimum Transmit Power for Network Connectivity in Vehicular Ad Hoc Networks,” in Proceedings of the Fourth IEEE International Conference on Communication Systems and Networks (COMSNETS), Bangalore (India), Jan.2012, pp. 1-6. Muhammed Ajeer V. K., Neelakantan P. C. and Babu A.V., “Network Connectivity of One-Dimensional Vehicular Ad hoc Network,” in Proceedings of the IEEE International Conference on Communications and Signal Processing (ICCSP), Calicut (India), Feb. 2011, pp. 241-245 Our major recruiters",http://mgmits.ac.in/mits/executive-body/principal/
"Vice Principal Muthoot Institute of Technology and Science (MITS) Dr Chikku Abraham is currently the Vice- Principal and Associate Professor in Electrical and Electronics Engineering Department at Muthoot Institute of Technology and Science, Kochi, Kerala. He received his B.Tech degree in Electrical Engineering from Mar Athanasios College of Engineering, Mahatma Gandhi University, Kerala in the year 1997, M.Tech degree in Energy Systems Engineering from IIT Bombay (2008) and PhD in the area of Power Electronics from Cochin University of Science and Technology (CUSAT) in 2018. He is a certified Energy Manager by Bureau of Energy Efficiency, Ministry of Power; Govt. of India in the year 2004. He has worked in industries in India and abroad for a period of three years from 1998 to 2001. He joined Rajagiri School of Engineering and Technology, Cochin, Kerala as Assistant Professor, Electrical and Electronics department and served for 11 years. He has been teaching Power Electronics, Electric Drives & control and Electrical Machines for undergraduate and post graduate students. He has published research papers in SCI indexed journals and conferences and has authored 4 text books. Our major recruiters",http://mgmits.ac.in/mits/executive-body/vice-principal/
"Executive Director Mr P. GEORGE VARGHESE Muthoot Institute of Technology and Science (MITS) Mr P. George Varghese is serving as the Executive Director of Muthoot Institute of Technology & Science, since 2013. Mr George Varghese served as the Managing Director at FCI OEN Connectors Ltd and as the Vice President of the Kerala Management Association from 2006 to 2007. He serves as Vice Chairman and an Executive Director at FCI OEN Connectors Ltd and as a Director of Geomaths Stocks & Shares Trading Private Limited, Yoj-Ujar Stocks & Shares Trading Private Limited, Prima Components Limited and Prime Business Private Limited, Trustee of the IMA Blood Bank, Kochi and is a Member of the governing council of DC School of Management and Technology. Mr. Varghese served as an Independent Director at Muthoot Finance Limited from January 01, 2008 to September 27, 2013. He has been on the managing committee of the Indo American Chamber of Commerce from 1992 to 1999. He is also a member of the CII Kerala. Mr George Varghese is a graduate in Mechanical Engineering from Kerala University and holds a Masters degree in Business Administration from Cochin University of Science and Technology. Our major recruiters",http://mgmits.ac.in/mits/executive-body/executive-director/
Board of Governors Our major recruiters,http://mgmits.ac.in/mits/executive-body/board-of-governors/
MITS – Advisory board Our major recruiters,http://mgmits.ac.in/mits/executive-body/advisory-body/
"The Muthoot Group, with a reputation that has been shaped over decades with high quality practices, total customer satisfaction and steady growth, spanning 130 years in the field of business, is a legacy built on God-given values of trust, truth, transparency and tradition and has become one of the top business houses today by the grace of God. Muthoot takes its name from its Family, which is a branch of a traditional Orthodox Christian family, based in Kozhencherry, a small town in the erstwhile primary state of Travancore (Kerala). In the year 1887, Muthoot Ninan Mathai (Patron Founder of the group), started in a humble way as a retail and whole-sale trader of grains at Kozhencherry. The family partition took place in the year 1979 which led to the Genesis of Muthoot George Group (MGG). Over the years business grew gradually into gold loans and chits during 1950’s and expanded into Financial Services, Information Technology, Media, Healthcare, Education, Power Generation, Infrastructure, Plantations, Precious metal, Tourism, and Hospitality.. The Muthoot Group is a flourishing business empire that has pervaded into each and every big & small town of the country, is home to 18 diversified divisions and 4500 plus branches with a global presence. Over 2,53,000 customers visit The Muthoot Group branches every day. The Group has served over 48 crore customers (including repeat customers) till date. The story of The Muthoot Group is built on the foundations of passion, commitment, honesty, traditions and values. The principle of continuous growth and expansion forms the essence of all its activities. The Group recently celebrated 130 years of unblemished business excellence lending services to millions of under-served Indians leading to Financial Inclusion even in the most remote and rural areas of the country. Since its inception, The Muthoot Group has been transforming lives of millions of Indians across the country, giving wings to their dreams and creating successful realities. The Muthoot Group has not only grown exponentially but has also facilitated growth for a sizeable population of the country that falls in the under-privileged category. Our major recruiters",http://mgmits.ac.in/mits/management-profile/
